,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
309,2013.08.13,12:00:00,0.90149,0.90423,0.90063,0.9028,15555,0,1
310,2013.08.13,16:00:00,0.9028,0.90328,0.90157,0.90189,5406,0,1
311,2013.08.13,20:00:00,0.90188,0.90212,0.90132,0.90144,2718,0,6
312,2013.08.14,00:00:00,0.90143,0.90162,0.90077,0.90133,5318,0,4
313,2013.08.14,04:00:00,0.90132,0.90367,0.901,0.90348,8909,0,1
314,2013.08.14,08:00:00,0.90349,0.90607,0.90312,0.90561,8909,0,2
315,2013.08.14,12:00:00,0.90561,0.90745,0.90371,0.90637,11230,0,1
316,2013.08.14,16:00:00,0.90632,0.90641,0.90461,0.90509,5705,0,1
317,2013.08.14,20:00:00,0.90508,0.90523,0.90339,0.90365,3336,0,4
318,2013.08.15,00:00:00,0.90368,0.90546,0.90236,0.90332,8880,0,1
319,2013.08.15,04:00:00,0.9033,0.90515,0.90286,0.90459,6309,0,1
320,2013.08.15,08:00:00,0.90459,0.90678,0.90423,0.90478,8350,0,1
321,2013.08.15,12:00:00,0.9048,0.90834,0.90255,0.90264,16259,0,1
322,2013.08.15,16:00:00,0.90266,0.90411,0.89689,0.89823,12732,0,1
323,2013.08.15,20:00:00,0.89825,0.89898,0.89777,0.89815,4268,0,4
