,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
294,2014.07.22,1.83319,1.83549,1.82916,1.83263,28001,0,62
295,2014.07.23,1.83261,1.83291,1.82339,1.82755,29309,0,62
296,2014.07.24,1.82753,1.83006,1.82121,1.82475,29687,0,62
297,2014.07.25,1.82478,1.83634,1.82385,1.8352,28375,0,62
298,2014.07.28,1.83529,1.83758,1.83312,1.8338,25017,0,62
299,2014.07.29,1.83377,1.84014,1.83134,1.83827,32161,0,62
300,2014.07.30,1.83826,1.84488,1.83798,1.84363,35020,0,62
301,2014.07.31,1.84368,1.84558,1.83624,1.84136,33715,0,62
302,2014.08.01,1.84136,1.845,1.83387,1.83635,38559,0,62
303,2014.08.04,1.83671,1.84045,1.83655,1.83887,24895,0,62
304,2014.08.05,1.83881,1.85154,1.83855,1.85013,33156,0,62
305,2014.08.06,1.85011,1.85035,1.83809,1.83965,33803,0,62
306,2014.08.07,1.83971,1.84197,1.83617,1.83958,36057,0,62
307,2014.08.08,1.83959,1.84401,1.83292,1.83966,37227,0,62
308,2014.08.11,1.84008,1.84254,1.83246,1.83365,27324,0,62
309,2014.08.12,1.83364,1.84011,1.83273,1.83635,29897,0,62
310,2014.08.13,1.83633,1.83889,1.8208,1.82112,35882,0,62
311,2014.08.14,1.8211,1.82174,1.81639,1.8192,30283,0,62
312,2014.08.15,1.81919,1.8217,1.8127,1.81787,32102,0,62
313,2014.08.18,1.82073,1.82231,1.81889,1.8208,25079,0,62
314,2014.08.19,1.82084,1.82222,1.81243,1.8175,31568,0,62
315,2014.08.20,1.81751,1.82562,1.81747,1.81982,34666,0,62
316,2014.08.21,1.81966,1.82138,1.81337,1.81384,31338,0,62
317,2014.08.22,1.8139,1.81976,1.8121,1.81256,31098,0,62
318,2014.08.25,1.81431,1.82105,1.81241,1.82055,27275,0,62
319,2014.08.26,1.82054,1.82175,1.81068,1.8118,34448,0,62
320,2014.08.27,1.81179,1.81214,1.79491,1.80083,39757,0,62
321,2014.08.28,1.80082,1.80288,1.79635,1.80051,39451,0,62
322,2014.08.29,1.8005,1.80568,1.79473,1.805,35326,0,62
323,2014.09.01,1.8033,1.80825,1.80249,1.80567,26174,0,62
324,2014.09.02,1.80562,1.80762,1.79882,1.79958,38050,0,62
325,2014.09.03,1.79957,1.80032,1.78736,1.79222,39353,0,62
326,2014.09.04,1.79221,1.79502,1.77306,1.7755,41920,0,62
327,2014.09.05,1.77551,1.77867,1.7695,1.77588,42326,0,62
328,2014.09.08,1.76523,1.77079,1.75329,1.76644,53276,0,62
329,2014.09.09,1.76642,1.77582,1.76607,1.76831,58950,0,62
330,2014.09.10,1.76837,1.77565,1.76515,1.77354,60580,0,62
331,2014.09.11,1.77355,1.79592,1.7724,1.79367,65753,0,62
332,2014.09.12,1.79364,1.80401,1.78965,1.80336,52778,0,62
333,2014.09.15,1.80295,1.80334,1.79084,1.79337,31980,0,62
334,2014.09.16,1.79334,1.7946,1.78115,1.78423,36033,0,62
335,2014.09.17,1.7843,1.79272,1.78259,1.79098,39292,0,62
336,2014.09.18,1.79102,1.80152,1.78805,1.79797,58451,0,62
337,2014.09.19,1.79803,1.81145,1.78116,1.78476,69630,0,62
338,2014.09.22,1.78604,1.80655,1.78494,1.80644,49867,0,62
339,2014.09.23,1.80645,1.81626,1.79808,1.81511,53080,0,62
340,2014.09.24,1.81506,1.81986,1.80567,1.80719,50801,0,62
341,2014.09.25,1.80725,1.81541,1.80552,1.81281,58506,0,62
342,2014.09.26,1.81282,1.81555,1.80789,1.81122,47303,0,62
343,2014.09.29,1.81184,1.81407,1.80751,1.81214,49396,0,62
344,2014.09.30,1.81216,1.81874,1.80627,1.81553,57069,0,62
345,2014.10.01,1.81551,1.81749,1.80591,1.80688,57297,0,62
346,2014.10.02,1.80687,1.80707,1.79382,1.80153,68509,0,62
347,2014.10.03,1.80149,1.80367,1.79409,1.79479,51494,0,62
348,2014.10.06,1.79711,1.79831,1.78685,1.79113,45639,0,62
349,2014.10.07,1.79117,1.80119,1.7905,1.796,57751,0,62
350,2014.10.08,1.79599,1.80136,1.79247,1.79485,76586,0,62
351,2014.10.09,1.79486,1.80322,1.79275,1.80244,77123,0,54
352,2014.10.10,1.80245,1.80555,1.78888,1.79967,62073,0,62
353,2014.10.13,1.80097,1.80576,1.79673,1.79901,49952,0,62
354,2014.10.14,1.79899,1.80377,1.78641,1.79575,62284,0,62
355,2014.10.15,1.79568,1.81271,1.7955,1.80236,88646,0,62
356,2014.10.16,1.80242,1.81651,1.79753,1.81085,78738,0,62
357,2014.10.17,1.8108,1.81597,1.80214,1.81421,57109,0,62
358,2014.10.20,1.81587,1.82571,1.81215,1.82363,47143,0,62
359,2014.10.21,1.82356,1.82528,1.80716,1.80854,57619,0,62
360,2014.10.22,1.80857,1.81042,1.79344,1.8029,64442,0,54
361,2014.10.23,1.80287,1.80726,1.79555,1.79963,73170,0,51
362,2014.10.24,1.79962,1.80805,1.79609,1.80669,48860,0,63
363,2014.10.27,1.80784,1.81447,1.80525,1.81347,40708,0,63
364,2014.10.28,1.81348,1.81386,1.80064,1.80248,52781,0,63
365,2014.10.29,1.80249,1.80264,1.78975,1.79072,53410,0,62
366,2014.10.30,1.79082,1.79457,1.78542,1.7908,52053,0,62
367,2014.10.31,1.79077,1.80891,1.78829,1.79954,64720,0,62
368,2014.11.03,1.80255,1.8173,1.79821,1.81441,60726,0,62
369,2014.11.04,1.8144,1.82853,1.81345,1.82301,71108,0,62
370,2014.11.05,1.82302,1.82704,1.81604,1.81881,78715,0,62
371,2014.11.06,1.81881,1.8221,1.80718,1.80968,92860,0,62
372,2014.11.07,1.80968,1.81243,1.79387,1.79692,89892,0,54
373,2014.11.10,1.79889,1.8038,1.7952,1.80201,76459,0,54
374,2014.11.11,1.80203,1.80676,1.7983,1.80492,75581,0,62
375,2014.11.12,1.80491,1.80735,1.78283,1.78517,92444,0,62
376,2014.11.13,1.78518,1.78913,1.77995,1.78681,78881,0,62
377,2014.11.14,1.78681,1.7873,1.76615,1.76786,85061,0,54
378,2014.11.17,1.76815,1.77374,1.76595,1.76626,78922,0,62
